Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_002695.2	163509	164435		minus	glutamyl-Q tRNA(Asp) synthetase	gluQ	913766	protein-coding		NP_308175.3	308	ECs_0148
NC_002695.2	164472	164927		minus	transcriptional regulator	dksA	913772	protein-coding		NP_308176.1	151	ECs_0149
NC_002695.2	165105	165809		minus	sugar fermentation stimulation protein A	sfsA	913774	protein-coding		NP_308177.1	234	ECs_0150
NC_002695.2	165824	166354		minus	2'-5' RNA ligase	ligT	913775	protein-coding		NP_308178.2	176	ECs_0151
NC_002695.2	166428	168857		plus	ATP-dependent helicase	hrpB	913779	protein-coding		NP_308179.2	809	ECs_0152
NC_002695.2	169053	171587		plus	penicillin-binding protein 1B	mrcB	913781	protein-coding		NP_308180.1	844	ECs_0153
NC_002695.2	171807	174050		plus	ferrichrome outer membrane transporter	fhuA	913783	protein-coding		NP_308181.1	747	ECs_0154
NC_002695.2	174101	174898		plus	iron(3+)-hydroxamate import ABC transporter ATPase	fhuC	913784	protein-coding		NP_308182.1	265	ECs_0155
NC_002695.2	174898	175788		plus	iron(3+)-hydroxamate import ABC transporter periplasmic binding protein	fhuD	913786	protein-coding		NP_308183.1	296	ECs_0156
NC_002695.2	175785	177767		plus	iron(3+)-hydroxamate import ABC transporter permease	fhuB	913787	protein-coding		NP_308184.1	660	ECs_0157
NC_002695.2	177802	179082		minus	glutamate-1-semialdehyde 2,1-aminomutase	hemL	913788	protein-coding		NP_308185.1	426	ECs_0158
NC_002695.2	179307	180728		plus	H(+)/Cl(-) exchange transporter	clcA	913789	protein-coding		NP_308186.1	473	ECs_0159
NC_002695.2	180810	181154		plus	iron-sulfur cluster insertion protein	erpA	913801	protein-coding		NP_308187.1	114	ECs_0160
NC_002695.2	181201	181824		minus	inner membrane protein	yadS	913809	protein-coding		NP_308188.1	207	ECs_0161
NC_002695.2	181862	182662		minus	vitamin B12 ABC transporter periplasmic binding protein	btuF	913812	protein-coding		NP_308189.1	266	ECs_0162
NC_002695.2	182655	183353		minus	5'-methylthioadenosine nucleosidase	mtn	913817	protein-coding		NP_308190.1	232	ECs_0163
NC_002695.2	183437	184954		plus	deoxyguanosine triphosphate triphosphohydrolase	dgt	913819	protein-coding		NP_308191.1	505	ECs_0164
NC_002695.2	185084	186508		plus	serine endoprotease	degP	913821	protein-coding		NP_308192.1	474	ECs_0165
NC_002695.2	186663	187820		plus	carbohydrate diacid regulator	cdaR	913826	protein-coding		NP_308193.1	385	ECs_0166
NC_002695.2	187909	188295		minus	hypothetical protein	yaeH	913827	protein-coding		NP_308194.1	128	ECs_0167
NC_002695.2	188610	189434		minus	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase	dapD	913832	protein-coding		NP_308195.1	274	ECs_0168
NC_002695.2	189465	192137		minus	uridylyltransferase	glnD	913839	protein-coding		NP_308196.1	890	ECs_0169
NC_002695.2	192199	192993		minus	methionine aminopeptidase	map	913847	protein-coding		NP_308197.1	264	ECs_0170
NC_002695.2	193361	194086		plus	30S ribosomal subunit protein S2	rpsB	913849	protein-coding		NP_308198.1	241	ECs_0171
NC_002695.2	194344	195195		plus	translation elongation factor EF-Ts	tsf	913854	protein-coding		NP_308199.1	283	ECs_0172
NC_002695.2	195342	196067		plus	uridylate kinase	pyrH	913857	protein-coding		NP_308200.1	241	ECs_0173
NC_002695.2	196217	196774		plus	ribosome recycling factor	frr	913872	protein-coding		NP_308201.1	185	ECs_0174
NC_002695.2	196866	198062		plus	1-deoxy-D-xylulose 5-phosphate reductoisomerase	dxr	913875	protein-coding		NP_308202.1	398	ECs_0175
NC_002695.2	198251	199009		plus	undecaprenyl pyrophosphate synthase	ispU	913882	protein-coding		NP_308203.2	252	ECs_0176
NC_002695.2	199052	199879		plus	CDP-diglyceride synthase	cdsA	913883	protein-coding		NP_308204.3	275	ECs_0177
NC_002695.2	199891	201243		plus	metallopeptidase	rseP	913885	protein-coding		NP_308205.1	450	ECs_0178
NC_002695.2	201273	203705		plus	BamABCDE complex OM biogenesis outer membrane pore-forming assembly factor	bamA	913887	protein-coding		NP_308206.1	810	ECs_0179
NC_002695.2	203826	204311		plus	periplasmic chaperone	skp	913889	protein-coding		NP_308207.1	161	ECs_0180
NC_002695.2	204315	205340		plus	UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase	lpxD	913891	protein-coding		NP_308208.1	341	ECs_0181
NC_002695.2	205445	205900		plus	(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase	fabZ	913892	protein-coding		NP_308209.2	151	ECs_0182
NC_002695.2	205904	206692		plus	UDP-N-acetylglucosamine acetyltransferase	lpxA	913893	protein-coding		NP_308210.1	262	ECs_0183
NC_002695.2	206692	207840		plus	lipid-A-disaccharide synthase	lpxB	913894	protein-coding		NP_308211.1	382	ECs_0184
NC_002695.2	207837	208433		plus	ribonuclease HII	rnhB	913902	protein-coding		NP_308212.1	198	ECs_0185
NC_002695.2	208470	211952		plus	DNA polymerase III alpha subunit DnaE	dnaE	913906	protein-coding		NP_308213.1	1160	ECs_0186
NC_002695.2	211965	212924		plus	acetyl-CoA carboxylase carboxyl transferase alpha subunit	accA	913907	protein-coding		NP_308214.1	319	ECs_0187
NC_002695.2	213023	215164		plus	lysine decarboxylase 2	cadA_1	913910	protein-coding		NP_308215.1	713	ECs_0188
NC_002695.2	215221	215610		plus	lyase	yaeR	913914	protein-coding		NP_308216.2	129	ECs_0189
NC_002695.2	215675	216970		plus	tRNA(Ile)-lysidine synthetase	tilS	913916	protein-coding		NP_308217.1	431	ECs_0190
NC_002695.2	217023	217283		minus	modulator of Rho-dependent transcription termination	rof	913917	protein-coding		NP_308218.3	86	ECs_0191
NC_002695.2	217270	217470		minus	hypothetical protein	yaeP	62676003	protein-coding		YP_009502588.1	66	ECs_5365
NC_002695.2	217636	218094		plus	hypothetical protein	yaeQ	913918	protein-coding		NP_308219.1	152	ECs_0192
NC_002695.2	218178	218588		plus	hypothetical protein	arfB	913932	protein-coding		NP_308220.1	136	ECs_0193
NC_002695.2	218602	219312		plus	lipoprotein involved with copper homeostasis and adhesion	nlpE	913936	protein-coding		NP_308221.1	236	ECs_0194
NC_002695.2	219512	220336		minus	lipoprotein	yaeF	913937	protein-coding		NP_308222.1	274	ECs_0195
NC_002695.2	220389	222107		minus	prolyl-tRNA synthetase	proS	913939	protein-coding		NP_308223.1	572	ECs_0196
NC_002695.2	222218	222925		minus	tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase	tsaA	913945	protein-coding		NP_308224.1	235	ECs_0197
NC_002695.2	222922	223326		minus	outer membrane protein	rcsF	913950	protein-coding		NP_308225.1	134	ECs_0198
NC_002695.2	223444	224259		minus	DL-methionine transporter subunit	metQ	913959	protein-coding		NP_308226.1	271	ECs_0199
NC_002695.2	224299	224952		minus	DL-methionine transporter subunit	metI	913960	protein-coding		NP_308227.1	217	ECs_0200
NC_002695.2	224945	225976		minus	DL-methionine transporter subunit	metN	913972	protein-coding		NP_308228.1	343	ECs_0201
NC_002695.2	226164	226739		plus	D,D-heptose 1,7-bisphosphate phosphatase	gmhB	913974	protein-coding		NP_308229.1	191	ECs_0202
NC_002695.2	227106	228643		plus	16S ribosomal RNA	rrsH	62676004	rRNA				ECs_R0001
NC_002695.2	228713	228789		plus	tRNA-Ile	ileV	62676005	tRNA				ECs_R0024
NC_002695.2	228832	228907		plus	tRNA-Ala	alaV	62676006	tRNA				ECs_R0025
NC_002695.2	229093	231992		plus	23S ribosomal RNA	rrlH	62676007	rRNA				ECs_R0002
NC_002695.2	232090	232200		plus	5S ribosomal RNA	rrfH	62676008	rRNA				ECs_R0003
NC_002695.2	232258	232334		plus	tRNA-Asp	aspU	62676009	tRNA				ECs_R0026
NC_002695.2	232497	233300		plus	2,5-diketo-D-gluconate reductase B	dkgB	914031	protein-coding		NP_308230.1	267	ECs_0203
NC_002695.2	233297	234211		minus	LysR family transcriptional regulator	yafC	914036	protein-coding		NP_308231.1	304	ECs_0204
NC_002695.2	234473	235252		plus	endo/exonuclease/phosphatase family protein	yafD	914037	protein-coding		NP_308232.2	259	ECs_0205
NC_002695.2	235330	236100		plus	S-adenosyl-L-methionine-dependent methyltransferase	yafE	914039	protein-coding		NP_308233.1	256	ECs_0206
NC_002695.2	236148	237506		minus	membrane-bound lytic murein transglycosylase D	mltD	914041	protein-coding		NP_308234.1	452	ECs_0207
NC_002695.2	237578	238333		minus	hydroxyacylglutathione hydrolase	gloB	914044	protein-coding		NP_308235.1	251	ECs_0208
NC_002695.2	238367	239089		plus	S-adenosyl-L-methionine-dependent methyltransferase	yafS	914047	protein-coding		NP_308236.2	240	ECs_0209
NC_002695.2	239086	239553		minus	ribonuclease HI	rnhA	914053	protein-coding		NP_308237.1	155	ECs_0210
NC_002695.2	239609	240349		plus	DNA polymerase III epsilon subunit DnaQ	dnaQ	914056	protein-coding		NP_308238.2	246	ECs_0211
NC_002695.2	240482	240558		plus	tRNA-Asp	aspV	62676010	tRNA				ECs_R0027
NC_002695.2	240887	241687		plus	lipoprotein	yafT	62676011	protein-coding		YP_009502589.1	266	ECs_5700
NC_002695.2	241872	242168		minus	hypothetical protein		914062	protein-coding		NP_308239.1	98	ECs_0212
NC_002695.2	242165	242614		minus	hypothetical protein		914064	protein-coding		NP_308240.1	149	ECs_0213
NC_002695.2	242617	243213		minus	hypothetical protein		914067	protein-coding		NP_308241.2	198	ECs_0214
NC_002695.2	243292	243513		minus	hypothetical protein		62676012	protein-coding		NP_302948.1	73	ECs_0215
NC_002695.2	243534	244013		minus	type VI secretion system effector Hcp1 family protein		914071	protein-coding		NP_308243.1	159	ECs_0216
NC_002695.2	243979	245388		minus	hypothetical protein		914077	protein-coding		NP_308244.1	469	ECs_0217
NC_002695.2	245399	248833		minus	type VI secretion system protein ImpL	impL	914079	protein-coding		NP_308245.2	1144	ECs_0218
NC_002695.2	248970	250381		minus	uncharacterized gene		62676013	pseudogene				ECs_0219
NC_002695.2	250386	251129		minus	type VI secretion protein		914092	protein-coding		NP_308249.1	247	ECs_0222
NC_002695.2	251126	253897		minus	ATP-dependent Clp proteinase		914094	protein-coding		NP_308250.1	923	ECs_0223
NC_002695.2	253906	254667		minus	type VI secretion system protein ImpK	impK	914096	protein-coding		NP_308251.1	253	ECs_0224
NC_002695.2	254672	256003		minus	type VI secretion system protein ImpJ	impJ	914109	protein-coding		NP_308252.1	443	ECs_0225
NC_002695.2	256006	256530		minus	lipoprotein		914114	protein-coding		NP_308253.1	174	ECs_0226
NC_002695.2	256527	257807		minus	type VI secretion system protein ImpI	imp	914116	protein-coding		NP_308254.1	426	ECs_0227
NC_002695.2	257832	258914		minus	type VI secretion system protein ImpH	impH	914121	protein-coding		NP_308255.1	360	ECs_0228
NC_002695.2	258878	260728		minus	type VI secretion protein		914124	protein-coding		NP_308256.1	616	ECs_0229
NC_002695.2	260732	261145		minus	type VI secretion protein		914125	protein-coding		NP_308257.1	137	ECs_0230
NC_002695.2	261236	262627		minus	type VI secretion system protein ImpC	impC	914127	protein-coding		NP_308258.1	463	ECs_0231
NC_002695.2	262678	262902		minus	hypothetical protein		914129	protein-coding		NP_308259.1	74	ECs_0232
NC_002695.2	262937	263437		minus	type VI secretion system protein ImpB	impB	914131	protein-coding		NP_308260.1	166	ECs_0233
NC_002695.2	264134	264652		plus	Hcp-like protein		914133	protein-coding		NP_308261.1	172	ECs_0234
NC_002695.2	264862	267003		plus	type VI secretion system Vgr family protein	vgrE	914167	protein-coding		NP_308263.1	713	ECs_0236
NC_002695.2	267079	271293		plus	type IV secretion protein Rhs	rhsC	914169	protein-coding		NP_308264.2	1404	ECs_0237
NC_002695.2	271362	271907		plus	hypothetical protein	yibG	914172	protein-coding		NP_308265.2	181	ECs_0238
NC_002695.2	272653	273789		plus	H repeat-associated protein	ydcC	914217	protein-coding		NP_308268.1	378	ECs_0241
NC_002695.2	273792	275552		plus	type IV secretion protein Rhs		914218	protein-coding		NP_308269.1	586	ECs_0242
NC_002695.2	275536	275706		plus	hypothetical protein		914228	protein-coding		NP_308270.1	56	ECs_0243
NC_002695.2	275754	276017		plus	hypothetical protein		914250	protein-coding		NP_308271.1	87	ECs_0244
NC_002695.2	276198	277370		plus	hypothetical protein	yncI	914277	protein-coding		NP_308272.1	390	ECs_0245
NC_002695.2	277488	278258		minus	NAD(P)-binding C-N hydrolase family amidase	yafV	914330	protein-coding		NP_308273.1	256	ECs_0246
NC_002695.2	278439	278885		plus	inhibitor of c-type lysozyme	ivy	914333	protein-coding		NP_308274.2	148	ECs_0247
NC_002695.2	278928	281372		minus	acyl coenzyme A dehydrogenase	fadE	914334	protein-coding		NP_308275.2	814	ECs_0248
NC_002695.2	281612	282190		plus	D-sedoheptulose 7-phosphate isomerase	gmhA	914335	protein-coding		NP_308276.1	192	ECs_0249
NC_002695.2	282295	283062		plus	type 2 glutamine amidotransferase family protein	yafJ	914337	protein-coding		NP_308277.1	255	ECs_0250
NC_002695.2	283033	283773		minus	L,D-transpeptidase-related protein	yafK	914338	protein-coding		NP_308278.1	246	ECs_0251
NC_002695.2	283929	284189		minus	predicted toxin of the YafQ-DinJ toxin-antitoxin system	yafQ	914339	protein-coding		NP_308279.1	86	ECs_0252
NC_002695.2	284208	284468		minus	antitoxin of YafQ-DinJ toxin-antitoxin system	dinJ	914340	protein-coding		NP_308280.1	86	ECs_0253
NC_002695.2	284654	285427		plus	endopeptidase	yafL	914343	protein-coding		NP_308281.2	257	ECs_0254
NC_002695.2	285603	285899		plus	uncharacterized gene	yafM	62676014	pseudogene				ECs_0255
NC_002695.2	286245	287984		minus	flagellar export pore protein	flhA	62676015	protein-coding		NP_308284.2	579	ECs_0256
NC_002695.2	288079	288714		plus	flagellar system protein MbhA	mbhA	62676021	protein-coding		NP_308283.2	211	ECs_0257
NC_002695.2	288785	289840		plus	DNA polymerase IV	dinB	914349	protein-coding		NP_308285.1	351	ECs_0258
NC_002695.2	289892	290185		plus	antitoxin of the YafO-YafN toxin-antitoxin system	yafN	914352	protein-coding		NP_308286.1	97	ECs_0259
NC_002695.2	290188	290586		plus	mRNA interferase toxin of the YafO-YafN toxin-antitoxin system	yafO	914353	protein-coding		NP_308287.1	132	ECs_0260
NC_002695.2	290671	291048		plus	acetyltransferase	yafP	914355	protein-coding		NP_308288.2	125	ECs_0261
NC_002695.2	291355	291621		plus	hypothetical protein	ykfJ	914358	protein-coding		NP_308289.1	88	ECs_0262
NC_002695.2	291590	292090		plus	peptide chain release factor RF-1	prfH	914361	protein-coding		NP_308290.1	166	ECs_0263
NC_002695.2	292147	293604		minus	aminoacyl-histidine dipeptidase	pepD	914362	protein-coding		NP_308291.1	485	ECs_0264
NC_002695.2	293865	294323		plus	xanthine phosphoribosyltransferase	gpt	914363	protein-coding		NP_308292.1	152	ECs_0265
NC_002695.2	294415	295659		plus	fermentation-respiration switch protein	frsA	914364	protein-coding		NP_308293.1	414	ECs_0266
NC_002695.2	295717	296118		plus	transcriptional regulator Crl	crl	914365	protein-coding		NP_308294.1	133	ECs_0267
NC_002695.2	296157	297212		minus	outer membrane phosphoporin protein E	phoE	914366	protein-coding		NP_308295.1	351	ECs_0268
NC_002695.2	297500	298603		plus	gamma-glutamate kinase	proB	914367	protein-coding		NP_308296.1	367	ECs_0269
NC_002695.2	298615	299868		plus	gamma-glutamylphosphate reductase	proA	914368	protein-coding		NP_308297.1	417	ECs_0270
NC_002695.2	299983	300058		plus	tRNA-Thr	thrW	62676022	tRNA				ECs_R0028
NC_002695.2	300073	301047		minus	uncharacterized gene	intD	62676023	pseudogene				ECs_0271
NC_002695.2	300938	301183		minus	phage early gene regulator		914371	protein-coding		NP_308299.1	81	ECs_0272
NC_002695.2	301423	301812		minus	hypothetical protein		914372	protein-coding		NP_308300.1	129	ECs_0273
NC_002695.2	301940	302653		minus	phage repressor protein CI		914373	protein-coding		NP_308301.1	237	ECs_0274
NC_002695.2	302754	302954		plus	phage repressor Cro		914374	protein-coding		NP_308302.1	66	ECs_0275
NC_002695.2	303073	303366		plus	phage regulatory protein CII		914375	protein-coding		NP_308303.1	97	ECs_0276
NC_002695.2	303399	304321		plus	uncharacterized gene		62676024	pseudogene				ECs_0277
NC_002695.2	304318	304629		plus	uncharacterized gene		62676025	pseudogene				ECs_0279
NC_002695.2	304629	305423		plus	phage tail fiber protein		914379	protein-coding		NP_308307.1	264	ECs_0280
NC_002695.2	305423	306016		plus	phage tail fiber assembly protein	tfaE	914380	protein-coding		NP_308308.1	197	ECs_0281
NC_002695.2	305988	306431		minus	phage tail fiber assembly protein	yfdK	914381	protein-coding		NP_308309.1	147	ECs_0282
NC_002695.2	306452	306862		minus	phage tail protein	yfdL	914382	protein-coding		NP_308310.1	136	ECs_0283
NC_002695.2	306892	307446		plus	DNA-invertase	pinE	914383	protein-coding		NP_308311.1	184	ECs_0284
NC_002695.2	307504	308277		minus	hypothetical protein		914384	protein-coding		NP_308312.1	257	ECs_0285
NC_002695.2	309101	309844		plus	transcription regulator		914386	protein-coding		NP_308314.1	247	ECs_0287
NC_002695.2	309886	310239		minus	transposase		914387	protein-coding		NP_308315.1	117	ECs_0288
NC_002695.2	310807	311988		plus	integrase	intS	914388	protein-coding		NP_308316.1	393	ECs_0289
NC_002695.2	311992	312408		plus	hypothetical protein		914389	protein-coding		NP_308317.1	138	ECs_0290
NC_002695.2	312381	312998		plus	hypothetical protein		914390	protein-coding		NP_308318.1	205	ECs_0291
NC_002695.2	312998	313456		plus	hypothetical protein		914391	protein-coding		NP_308319.1	152	ECs_0292
NC_002695.2	313449	315268		plus	uncharacterized gene		62676026	pseudogene				ECs_0293
NC_002695.2	315678	315950		minus	transcription activator		914395	protein-coding		NP_308323.1	90	ECs_0296
NC_002695.2	315956	316507		minus	phage polarity suppression protein		914396	protein-coding		NP_308324.1	183	ECs_0297
NC_002695.2	316504	317256		minus	phage capsid size determining protein		914397	protein-coding		NP_308325.1	250	ECs_0298
NC_002695.2	318190	318450		plus	transcriptional regulator		914398	protein-coding		NP_308326.1	86	ECs_0299
NC_002695.2	318447	319004		plus	phage repressor protein		914399	protein-coding		NP_308327.1	185	ECs_0300
NC_002695.2	319001	319222		plus	hypothetical protein		914400	protein-coding		NP_308328.1	73	ECs_0301
NC_002695.2	319222	319545		plus	hypothetical protein		914401	protein-coding		NP_308329.1	107	ECs_0302
NC_002695.2	319559	321892		plus	phage DNA primase		914402	protein-coding		NP_308330.1	777	ECs_0303
NC_002695.2	322025	322981		minus	hypothetical protein		914403	protein-coding		NP_308331.1	318	ECs_0304
NC_002695.2	323657	324556		minus	LysR family transcriptional regulator	yagP	914404	protein-coding		NP_308332.2	299	ECs_0305
NC_002695.2	324655	325377		plus	oxidoreductase		914405	protein-coding		NP_308333.1	240	ECs_0306
NC_002695.2	325544	325822		plus	hypothetical protein		914406	protein-coding		NP_308334.1	92	ECs_0307
NC_002695.2	326525	327427		minus	transcriptional regulator		914408	protein-coding		NP_308336.1	300	ECs_0309
NC_002695.2	327673	328731		plus	hypothetical protein		914409	protein-coding		NP_308337.2	352	ECs_0310
NC_002695.2	328873	330000		plus	transport protein		914410	protein-coding		NP_308338.2	375	ECs_0311
NC_002695.2	330179	331135		minus	moco insertion factor for PaoABC aldehyde oxidoreductase	paoD	914412	protein-coding		NP_308340.1	318	ECs_0313
NC_002695.2	331145	333343		minus	moco-containing subunit of PaoABC aldehyde oxidoreductase	paoC	914413	protein-coding		NP_308341.1	732	ECs_0314
NC_002695.2	333340	334296		minus	FAD-containing subunit of PaoABC aldehyde oxidoreductase	paoB	914414	protein-coding		NP_308342.1	318	ECs_0315
NC_002695.2	334293	334982		minus	xanthine dehydrogenase	yagT	914415	protein-coding		NP_308343.1	229	ECs_0316
NC_002695.2	335400	336014		plus	hypothetical protein	yagU	914416	protein-coding		NP_308344.1	204	ECs_0317
