Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP023154.1	773611	774369		plus	hypothetical protein		41712608	protein-coding		WP_011011938.1	252	PFDSM3638_RS04030
NZ_CP023154.1	774360	774602		plus	hypothetical protein		41712609	protein-coding		WP_011011939.1	80	PFDSM3638_RS04035
NZ_CP023154.1	774720	775709		plus	DUF1616 domain-containing protein		41712610	protein-coding		WP_011011940.1	329	PFDSM3638_RS04040
NZ_CP023154.1	775765	776205		minus	hypothetical protein		41712611	protein-coding		WP_011011941.1	146	PFDSM3638_RS04045
NZ_CP023154.1	776391	776807		minus	type II toxin-antitoxin system VapC family toxin		41712612	protein-coding		WP_011011942.1	138	PFDSM3638_RS04050
NZ_CP023154.1	776804	777034		minus	AbrB/MazE/SpoVT family DNA-binding domain-containing protein		41712613	protein-coding		WP_011011943.1	76	PFDSM3638_RS04055
NZ_CP023154.1	777259	777747		plus	hypothetical protein		41712614	protein-coding		WP_011011944.1	162	PFDSM3638_RS04060
NZ_CP023154.1	777701	777883		minus	glycosyltransferase family 4 protein		71770863	protein-coding		WP_237718487.1	60	PFDSM3638_RS10775
NZ_CP023154.1	778219	778299		plus	uncharacterized gene		71770864	pseudogene				PFDSM3638_RS10780
NZ_CP023154.1	778491	779303		minus	mechanosensitive ion channel family protein		41712617	protein-coding		WP_011011946.1	270	PFDSM3638_RS04075
NZ_CP023154.1	779422	780123		minus	IS6-like element ISPfu2 family transposase		41712618	protein-coding		WP_011011181.1	233	PFDSM3638_RS04080
NZ_CP023154.1	780251	780328		plus	tRNA-Glu		41712619	tRNA				PFDSM3638_RS04085
NZ_CP023154.1	780332	780409		plus	tRNA-Ile		41712620	tRNA				PFDSM3638_RS04090
NZ_CP023154.1	780426	781433		minus	histone deacetylase family protein		41712621	protein-coding		WP_011011947.1	335	PFDSM3638_RS04095
NZ_CP023154.1	781486	781737		minus	50S ribosomal protein L14e		41712622	protein-coding		WP_011011948.1	83	PFDSM3638_RS04100
NZ_CP023154.1	781738	782316		minus	(d)CMP kinase	cmk	41712623	protein-coding		WP_011011949.1	192	PFDSM3638_RS04105
NZ_CP023154.1	782328	782597		minus	50S ribosomal protein L34e		41712624	protein-coding		WP_011011950.1	89	PFDSM3638_RS04110
NZ_CP023154.1	782676	782921		plus	hypothetical protein		41712625	protein-coding		WP_011011951.1	81	PFDSM3638_RS04115
NZ_CP023154.1	782979	784394		plus	MATE family efflux transporter		41712626	protein-coding		WP_011011952.1	471	PFDSM3638_RS04120
NZ_CP023154.1	784405	785844		plus	MATE family efflux transporter		41712627	protein-coding		WP_014835245.1	479	PFDSM3638_RS04125
NZ_CP023154.1	785828	787678		minus	prolyl oligopeptidase family serine peptidase		41712628	protein-coding		WP_011011954.1	616	PFDSM3638_RS04130
NZ_CP023154.1	787711	788817		minus	MFS transporter		41712629	protein-coding		WP_011011955.1	368	PFDSM3638_RS04135
NZ_CP023154.1	788841	790070		minus	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD	41712630	protein-coding		WP_011011956.1	409	PFDSM3638_RS04140
NZ_CP023154.1	790067	790756		minus	diphthine--ammonia ligase		41712631	protein-coding		WP_011011957.1	229	PFDSM3638_RS04145
NZ_CP023154.1	790805	790999		minus	C2H2-type zinc finger protein		41712632	protein-coding		WP_014835246.1	64	PFDSM3638_RS04150
NZ_CP023154.1	791035	791421		minus	NfeD family protein		41712633	protein-coding		WP_011011959.1	128	PFDSM3638_RS04155
NZ_CP023154.1	791418	792194		minus	heparan-alpha-glucosaminide N-acetyltransferase		41712634	protein-coding		WP_011011960.1	258	PFDSM3638_RS04160
NZ_CP023154.1	792289	792399		minus	uncharacterized gene		64728638	pseudogene				PFDSM3638_RS10645
NZ_CP023154.1	792467	792664		minus	uncharacterized gene		41712636	pseudogene				PFDSM3638_RS04170
NZ_CP023154.1	792641	792972		plus	uncharacterized gene		41712637	pseudogene				PFDSM3638_RS04175
NZ_CP023154.1	792969	793667		minus	hypothetical protein		41712638	protein-coding		WP_011011963.1	232	PFDSM3638_RS04180
NZ_CP023154.1	793664	794545		minus	ABC transporter ATP-binding protein		41712639	protein-coding		WP_011011964.1	293	PFDSM3638_RS04185
NZ_CP023154.1	794890	795586		plus	uncharacterized gene	cobS	41712640	pseudogene				PFDSM3638_RS04190
NZ_CP023154.1	795640	795834		plus	DUF2281 domain-containing protein		41712641	protein-coding		WP_014835248.1	64	PFDSM3638_RS04195
NZ_CP023154.1	795834	796214		plus	PIN domain-containing protein		41712642	protein-coding		WP_011011968.1	126	PFDSM3638_RS04200
NZ_CP023154.1	796220	796782		plus	uncharacterized gene		71770865	pseudogene				PFDSM3638_RS10785
NZ_CP023154.1	796833	797105		plus	hypothetical protein		41712645	protein-coding		WP_011011971.1	90	PFDSM3638_RS04215
NZ_CP023154.1	797087	797434		plus	hypothetical protein		41712646	protein-coding		WP_211356673.1	115	PFDSM3638_RS04220
NZ_CP023154.1	797509	797790		plus	synembryn		41712647	protein-coding		WP_237718493.1	93	PFDSM3638_RS04225
NZ_CP023154.1	798006	798803		plus	radical SAM protein		41712648	protein-coding		WP_011011974.1	265	PFDSM3638_RS04230
NZ_CP023154.1	798804	799607		plus	hypothetical protein		41712649	protein-coding		WP_011011975.1	267	PFDSM3638_RS04235
NZ_CP023154.1	799585	801408		minus	indolepyruvate ferredoxin oxidoreductase subunit alpha	iorA	41712650	protein-coding		WP_237718494.1	607	PFDSM3638_RS04240
NZ_CP023154.1	801494	802903		plus	amidohydrolase		41712651	protein-coding		WP_014835250.1	469	PFDSM3638_RS04245
NZ_CP023154.1	802874	803620		minus	methyltransferase domain-containing protein		41712652	protein-coding		WP_011011978.1	248	PFDSM3638_RS04250
NZ_CP023154.1	803671	804441		minus	hypothetical protein		41712653	protein-coding		WP_011011979.1	256	PFDSM3638_RS04255
NZ_CP023154.1	804712	805788		plus	DUF512 domain-containing protein		41712654	protein-coding		WP_011011980.1	358	PFDSM3638_RS04260
NZ_CP023154.1	805844	806926		plus	radical SAM protein		41712655	protein-coding		WP_048059047.1	360	PFDSM3638_RS04265
NZ_CP023154.1	806969	807406		plus	metal-dependent transcriptional regulator		41712656	protein-coding		WP_014835252.1	145	PFDSM3638_RS04270
NZ_CP023154.1	807388	808716		minus	NCS2 family permease		41712657	protein-coding		WP_011011983.1	442	PFDSM3638_RS04275
NZ_CP023154.1	808862	809659		minus	S-methyl-5'-thioadenosine phosphorylase	mtnP	41712658	protein-coding		WP_011011984.1	265	PFDSM3638_RS04280
NZ_CP023154.1	809722	809799		plus	tRNA-Arg		41712659	tRNA				PFDSM3638_RS04285
NZ_CP023154.1	809946	810905		minus	endo-1,4-beta-glucanase		41712660	protein-coding		WP_011011985.1	319	PFDSM3638_RS04290
NZ_CP023154.1	810902	811792		minus	hypothetical protein		41712661	protein-coding		WP_011011986.1	296	PFDSM3638_RS04295
NZ_CP023154.1	812542	812618		plus	tRNA-Ala		41712662	tRNA				PFDSM3638_RS04300
NZ_CP023154.1	812643	813767		plus	type 2 isopentenyl-diphosphate Delta-isomerase	fni	41712663	protein-coding		WP_014835253.1	374	PFDSM3638_RS04305
NZ_CP023154.1	813757	813996		minus	DNA-binding protein		41712664	protein-coding		WP_011011988.1	79	PFDSM3638_RS04310
NZ_CP023154.1	813989	815980		minus	ferrous iron transport protein B	feoB	41712665	protein-coding		WP_011011989.1	663	PFDSM3638_RS04315
NZ_CP023154.1	815983	816216		minus	FeoA family protein		41712666	protein-coding		WP_014835254.1	77	PFDSM3638_RS04320
NZ_CP023154.1	816316	817074		minus	YchF/TatD family DNA exonuclease		41712667	protein-coding		WP_011011991.1	252	PFDSM3638_RS04325
NZ_CP023154.1	817129	817917		plus	BtpA/SgcQ family protein		41712668	protein-coding		WP_014835255.1	262	PFDSM3638_RS04330
NZ_CP023154.1	817920	819278		plus	phosphoglucosamine mutase	glmM	41712669	protein-coding		WP_011011993.1	452	PFDSM3638_RS04335
NZ_CP023154.1	819298	819495		minus	hypothetical protein		41712670	protein-coding		WP_011011994.1	65	PFDSM3638_RS04340
NZ_CP023154.1	819527	819835		minus	hypothetical protein		41712671	protein-coding		WP_014835256.1	102	PFDSM3638_RS04345
NZ_CP023154.1	819896	821023		plus	tyrosine--tRNA ligase		41712672	protein-coding		WP_011011995.1	375	PFDSM3638_RS04350
NZ_CP023154.1	820995	821510		minus	class IV adenylate cyclase	cyaB	41712673	protein-coding		WP_011011996.1	171	PFDSM3638_RS04355
NZ_CP023154.1	821517	822005		minus	Lrp/AsnC family transcriptional regulator		41712674	protein-coding		WP_011011997.1	162	PFDSM3638_RS04360
NZ_CP023154.1	822009	822542		minus	flavin prenyltransferase UbiX		41712675	protein-coding		WP_011011998.1	177	PFDSM3638_RS04365
NZ_CP023154.1	822652	823461		plus	diadenylate cyclase		41712676	protein-coding		WP_011011999.1	269	PFDSM3638_RS04370
NZ_CP023154.1	823458	823769		minus	hypothetical protein		41712677	protein-coding		WP_011012000.1	103	PFDSM3638_RS04375
NZ_CP023154.1	823905	825146		plus	NDP-sugar synthase		41712678	protein-coding		WP_011012001.1	413	PFDSM3638_RS04380
NZ_CP023154.1	825207	826523		plus	aspartate--tRNA(Asn) ligase	aspS	41712679	protein-coding		WP_011012002.1	438	PFDSM3638_RS04385
NZ_CP023154.1	826524	828317		minus	glycoside hydrolase		41712680	protein-coding		WP_011012003.1	597	PFDSM3638_RS04390
NZ_CP023154.1	828317	828724		minus	hypothetical protein		41712681	protein-coding		WP_011012004.1	135	PFDSM3638_RS04395
NZ_CP023154.1	828726	829436		minus	RAD55 family ATPase		41712682	protein-coding		WP_014835257.1	236	PFDSM3638_RS04400
NZ_CP023154.1	829504	830442		plus	dipeptidase		41712683	protein-coding		WP_014835258.1	312	PFDSM3638_RS04405
NZ_CP023154.1	830439	831302		plus	methyltransferase domain-containing protein		41712684	protein-coding		WP_011012008.1	287	PFDSM3638_RS04410
NZ_CP023154.1	831280	831864		minus	50S ribosomal protein L15e		41712685	protein-coding		WP_011012009.1	194	PFDSM3638_RS04415
NZ_CP023154.1	832341	832739		plus	DUF234 domain-containing protein		89846305	protein-coding		WP_014835261.1	132	PFDSM3638_RS10895
NZ_CP023154.1	832862	834265		plus	ATP-binding protein		41712687	protein-coding		WP_011012014.1	467	PFDSM3638_RS04425
NZ_CP023154.1	834459	835166		minus	ABC transporter ATP-binding protein		41712688	protein-coding		WP_011012015.1	235	PFDSM3638_RS04430
NZ_CP023154.1	835153	835617		minus	hypothetical protein		41712689	protein-coding		WP_011012016.1	154	PFDSM3638_RS04435
NZ_CP023154.1	835614	836369		minus	ABC transporter permease		41712690	protein-coding		WP_011012017.1	251	PFDSM3638_RS04440
NZ_CP023154.1	836366	837409		minus	hypothetical protein		41712691	protein-coding		WP_014835262.1	347	PFDSM3638_RS04445
NZ_CP023154.1	837503	837850		minus	hypothetical protein		41712692	protein-coding		WP_014835263.1	115	PFDSM3638_RS04450
NZ_CP023154.1	838141	838670		plus	uncharacterized gene		41712693	pseudogene				PFDSM3638_RS04455
NZ_CP023154.1	838810	839787		plus	DUF4855 domain-containing protein		41712694	protein-coding		WP_223209023.1	325	PFDSM3638_RS04460
NZ_CP023154.1	839772	840695		plus	hypothetical protein		41712695	protein-coding		WP_011012022.1	307	PFDSM3638_RS04465
NZ_CP023154.1	840821	841684		plus	hypothetical protein		41712696	protein-coding		WP_011012023.1	287	PFDSM3638_RS04470
NZ_CP023154.1	841698	842675		minus	hypothetical protein		41712697	protein-coding		WP_011012024.1	325	PFDSM3638_RS04475
NZ_CP023154.1	842911	845814		plus	leucine--tRNA ligase	leuS	41712698	protein-coding		WP_011012025.1	967	PFDSM3638_RS04480
NZ_CP023154.1	846046	847149		plus	NADPH-dependent hydrogenase/sulfhydrogenase 1 subunit beta	hydB	41712699	protein-coding		WP_011012026.1	367	PFDSM3638_RS04485
NZ_CP023154.1	847146	848024		plus	NADPH-dependent hydrogenase/sulfhydrogenase 1 subunit gamma	hydG	41712700	protein-coding		WP_011012027.1	292	PFDSM3638_RS04490
NZ_CP023154.1	848035	848820		plus	NADPH-dependent hydrogenase/sulfhydrogenase 1 subunit delta	hydD	41712701	protein-coding		WP_011012028.1	261	PFDSM3638_RS04495
NZ_CP023154.1	848817	850103		plus	NADPH-dependent hydrogenase/sulfhydrogenase 1 subunit alpha	hydA	41712702	protein-coding		WP_011012029.1	428	PFDSM3638_RS04500
NZ_CP023154.1	850100	850720		minus	ABC transporter ATP-binding protein		41712703	protein-coding		WP_011012030.1	206	PFDSM3638_RS04505
NZ_CP023154.1	850717	851145		minus	hypothetical protein		41712704	protein-coding		WP_011012031.1	142	PFDSM3638_RS04510
NZ_CP023154.1	851138	852280		minus	hypothetical protein		41712705	protein-coding		WP_011012032.1	380	PFDSM3638_RS04515
NZ_CP023154.1	852286	852549		minus	hypothetical protein		41712706	protein-coding		WP_011012033.1	87	PFDSM3638_RS04520
NZ_CP023154.1	852939	853640		minus	IS6-like element ISPfu5 family transposase		41712707	protein-coding		WP_011011653.1	233	PFDSM3638_RS04525
NZ_CP023154.1	853760	854047		plus	family 4A encapsulin nanocompartment shell protein		41712708	protein-coding		WP_011012034.1	95	PFDSM3638_RS04530
NZ_CP023154.1	854549	855382		plus	HNH endonuclease signature motif containing protein		41712709	protein-coding		WP_014835269.1	277	PFDSM3638_RS04535
NZ_CP023154.1	855505	855678		minus	hypothetical protein		54853117	protein-coding		WP_014835270.1	57	PFDSM3638_RS10600
NZ_CP023154.1	855819	856259		minus	hypothetical protein		41712710	protein-coding		WP_014835271.1	146	PFDSM3638_RS04540
NZ_CP023154.1	856486	857481		plus	hypothetical protein		41712711	protein-coding		WP_011012038.1	331	PFDSM3638_RS04545
NZ_CP023154.1	857662	857749		minus	tRNA-Leu		41712712	tRNA				PFDSM3638_RS04550
NZ_CP023154.1	857846	858814		plus	beta-ribofuranosylaminobenzene 5'-phosphate synthase family protein		41712713	protein-coding		WP_011012039.1	322	PFDSM3638_RS04555
NZ_CP023154.1	858824	859552		plus	N-glycosylase/DNA lyase		41712714	protein-coding		WP_014835272.1	242	PFDSM3638_RS04560
NZ_CP023154.1	859811	860572		plus	ABC transporter ATP-binding protein		41712715	protein-coding		WP_014835273.1	253	PFDSM3638_RS04565
NZ_CP023154.1	860569	862035		plus	hypothetical protein		41712716	protein-coding		WP_143522505.1	488	PFDSM3638_RS04570
NZ_CP023154.1	862047	862373		plus	tRNA-binding protein Pbp11	pbp11	41712717	protein-coding		WP_011012043.1	108	PFDSM3638_RS04575
NZ_CP023154.1	862383	863222		plus	TatD family hydrolase		41712718	protein-coding		WP_014835275.1	279	PFDSM3638_RS04580
NZ_CP023154.1	863219	863965		minus	ABC transporter ATP-binding protein		41712719	protein-coding		WP_011012045.1	248	PFDSM3638_RS04585
NZ_CP023154.1	863962	864993		minus	iron ABC transporter permease		41712720	protein-coding		WP_014835276.1	343	PFDSM3638_RS04590
NZ_CP023154.1	865025	866110		minus	iron ABC transporter substrate-binding protein		41712721	protein-coding		WP_011012047.1	361	PFDSM3638_RS04595
NZ_CP023154.1	866107	866794		minus	uncharacterized gene		41712722	pseudogene				PFDSM3638_RS04600
NZ_CP023154.1	866916	867629		minus	cytochrome c biogenesis CcdA family protein		41712723	protein-coding		WP_011012051.1	237	PFDSM3638_RS04605
NZ_CP023154.1	867687	868076		minus	hypothetical protein		41712724	protein-coding		WP_011012052.1	129	PFDSM3638_RS04610
NZ_CP023154.1	868086	868589		minus	hypothetical protein		41712725	protein-coding		WP_011012053.1	167	PFDSM3638_RS04615
NZ_CP023154.1	868638	869438		plus	tRNA pseudouridine(38-40) synthase TruA	truA	41712726	protein-coding		WP_011012054.1	266	PFDSM3638_RS04620
NZ_CP023154.1	869469	869675		plus	hypothetical protein		89846306	protein-coding		WP_081420787.1	68	PFDSM3638_RS10900
NZ_CP023154.1	869684	870266		minus	uncharacterized gene		41712728	pseudogene				PFDSM3638_RS04630
NZ_CP023154.1	870301	871218		minus	ABC transporter ATP-binding protein		41712729	protein-coding		WP_014835279.1	305	PFDSM3638_RS04635
NZ_CP023154.1	871230	872036		minus	ABC transporter permease		41712730	protein-coding		WP_011012058.1	268	PFDSM3638_RS04640
NZ_CP023154.1	872023	872505		minus	hypothetical protein		41712731	protein-coding		WP_011012059.1	160	PFDSM3638_RS04645
NZ_CP023154.1	872502	872930		minus	hypothetical protein		41712732	protein-coding		WP_011012060.1	142	PFDSM3638_RS04650
NZ_CP023154.1	872927	873736		minus	radical SAM protein		41712733	protein-coding		WP_244949834.1	269	PFDSM3638_RS04655
NZ_CP023154.1	873705	874085		minus	radical SAM protein		41712734	protein-coding		WP_149586327.1	126	PFDSM3638_RS04660
NZ_CP023154.1	874091	874318		minus	hypothetical protein		41712735	protein-coding		WP_011012062.1	75	PFDSM3638_RS04665
NZ_CP023154.1	874725	875147		minus	PIN domain-containing protein		41712736	protein-coding		WP_014835280.1	140	PFDSM3638_RS04670
NZ_CP023154.1	875238	875389		minus	uncharacterized gene		41712737	pseudogene				PFDSM3638_RS04675
NZ_CP023154.1	875471	875629		plus	family 1 glycosylhydrolase		41712738	protein-coding		WP_011012064.1	52	PFDSM3638_RS04680
NZ_CP023154.1	875683	876153		plus	hypothetical protein		41712739	protein-coding		WP_011012065.1	156	PFDSM3638_RS04685
NZ_CP023154.1	876253	876948		plus	6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase	mptE	41712740	protein-coding		WP_011012066.1	231	PFDSM3638_RS04690
NZ_CP023154.1	876938	877423		minus	nucleoside-diphosphate kinase	ndk	41712741	protein-coding		WP_011012067.1	161	PFDSM3638_RS04695
NZ_CP023154.1	877410	877664		minus	hypothetical protein		41712742	protein-coding		WP_011012068.1	84	PFDSM3638_RS04700
NZ_CP023154.1	877639	879582		minus	helicase C-terminal domain-containing protein		41712743	protein-coding		WP_014835281.1	647	PFDSM3638_RS04705
NZ_CP023154.1	879922	880308		plus	hypothetical protein		41712744	protein-coding		WP_011012070.1	128	PFDSM3638_RS04710
NZ_CP023154.1	880617	882311		plus	biosynthetic-type acetolactate synthase large subunit	ilvB	41712745	protein-coding		WP_011012071.1	564	PFDSM3638_RS04715
NZ_CP023154.1	882322	883311		plus	ketol-acid reductoisomerase	ilvC	41712746	protein-coding		WP_014835282.1	329	PFDSM3638_RS04720
NZ_CP023154.1	883346	884845		plus	2-isopropylmalate synthase		41712747	protein-coding		WP_011012073.1	499	PFDSM3638_RS04725
NZ_CP023154.1	884850	886124		plus	3-isopropylmalate dehydratase large subunit	leuC	41712748	protein-coding		WP_011012074.1	424	PFDSM3638_RS04730
NZ_CP023154.1	886121	886615		plus	3-isopropylmalate dehydratase small subunit	leuD	41712749	protein-coding		WP_011012075.1	164	PFDSM3638_RS04735
NZ_CP023154.1	886612	887679		plus	3-isopropylmalate dehydrogenase		41712750	protein-coding		WP_011012076.1	355	PFDSM3638_RS04740
NZ_CP023154.1	887660	889237		plus	citramalate synthase	cimA	41712751	protein-coding		WP_011012077.1	525	PFDSM3638_RS04745
NZ_CP023154.1	889234	890889		plus	dihydroxy-acid dehydratase	ilvD	41712752	protein-coding		WP_011012078.1	551	PFDSM3638_RS04750
NZ_CP023154.1	891051	891386		plus	HEPN domain-containing protein		41712753	protein-coding		WP_011012079.1	111	PFDSM3638_RS04755
NZ_CP023154.1	891349	891717		plus	nucleotidyltransferase domain-containing protein		41712754	protein-coding		WP_011012080.1	122	PFDSM3638_RS04760
NZ_CP023154.1	891718	892158		minus	uncharacterized gene		41712755	pseudogene				PFDSM3638_RS04765
NZ_CP023154.1	892230	892931		plus	IS6-like element ISPfu1 family transposase		41712756	protein-coding		WP_011011522.1	233	PFDSM3638_RS04770
NZ_CP023154.1	892939	893664		minus	uncharacterized gene		41712757	pseudogene				PFDSM3638_RS04775
NZ_CP023154.1	894319	895050		plus	hypothetical protein		41712758	protein-coding		WP_014835287.1	243	PFDSM3638_RS04780
NZ_CP023154.1	895063	895419		plus	hypothetical protein		41712759	protein-coding		WP_011012085.1	118	PFDSM3638_RS04785
NZ_CP023154.1	895626	895802		plus	hypothetical protein		54853118	protein-coding		WP_011012086.1	58	PFDSM3638_RS10605
NZ_CP023154.1	895828	896157		plus	hypothetical protein		41712760	protein-coding		WP_011012087.1	109	PFDSM3638_RS04790
NZ_CP023154.1	896228	897295		plus	CGP-CTERM sorting domain-containing protein		41712761	protein-coding		WP_014835288.1	355	PFDSM3638_RS04795
NZ_CP023154.1	897251	898117		minus	GNAT family N-acetyltransferase		41712762	protein-coding		WP_014835289.1	288	PFDSM3638_RS04800
NZ_CP023154.1	898225	898674		minus	hypothetical protein		41712763	protein-coding		WP_014835290.1	149	PFDSM3638_RS04805
NZ_CP023154.1	898690	899628		minus	hypothetical protein		41712764	protein-coding		WP_014835291.1	312	PFDSM3638_RS04810
NZ_CP023154.1	899832	900695		minus	hypothetical protein		41712765	protein-coding		WP_011012092.1	287	PFDSM3638_RS04815
NZ_CP023154.1	901195	901551		minus	DUF4143 domain-containing protein		41712766	protein-coding		WP_223209016.1	118	PFDSM3638_RS04820
NZ_CP023154.1	901790	901927		plus	hypothetical protein		54853119	protein-coding		WP_170230894.1	45	PFDSM3638_RS10610
NZ_CP023154.1	902028	902255		minus	hypothetical protein		41712767	protein-coding		WP_011012095.1	75	PFDSM3638_RS04825
NZ_CP023154.1	902294	902476		minus	hypothetical protein		41712768	protein-coding		WP_014835293.1	60	PFDSM3638_RS04830
NZ_CP023154.1	902473	902658		minus	hypothetical protein		41712769	protein-coding		WP_011012096.1	61	PFDSM3638_RS04835
NZ_CP023154.1	902694	903059		minus	hypothetical protein		41712770	protein-coding		WP_014835294.1	121	PFDSM3638_RS04840
NZ_CP023154.1	903162	903239		plus	tRNA-Ala		41712771	tRNA				PFDSM3638_RS04845
NZ_CP023154.1	903252	903329		plus	tRNA-Val		41712772	tRNA				PFDSM3638_RS04850
NZ_CP023154.1	903734	904252		minus	hypothetical protein		41712774	protein-coding		WP_011012099.1	172	PFDSM3638_RS04860
NZ_CP023154.1	904328	906841		minus	CDC48 family AAA ATPase		41712775	protein-coding		WP_011012100.1	837	PFDSM3638_RS04865
NZ_CP023154.1	906846	907616		minus	hypothetical protein		41712776	protein-coding		WP_048059048.1	256	PFDSM3638_RS04870
NZ_CP023154.1	907666	908661		minus	pyruvate synthase subunit PorB	porB	41712777	protein-coding		WP_011012102.1	331	PFDSM3638_RS04875
NZ_CP023154.1	908672	909862		minus	pyruvate synthase subunit PorA	porA	41712778	protein-coding		WP_011012103.1	396	PFDSM3638_RS04880
NZ_CP023154.1	909873	910190		minus	pyruvate synthase subunit PorD	porD	41712779	protein-coding		WP_011012104.1	105	PFDSM3638_RS04885
NZ_CP023154.1	910239	911174		minus	3-methyl-2-oxobutanoate dehydrogenase subunit beta		41712780	protein-coding		WP_011012105.1	311	PFDSM3638_RS04890
NZ_CP023154.1	911180	912364		minus	2-ketoisovalerate ferredoxin oxidoreductase subunit alpha	porA	41712781	protein-coding		WP_011012106.1	394	PFDSM3638_RS04895
NZ_CP023154.1	912377	912694		minus	3-methyl-2-oxobutanoate dehydrogenase subunit delta		41712782	protein-coding		WP_011012107.1	105	PFDSM3638_RS04900
NZ_CP023154.1	912731	913288		minus	pyruvate/ketoisovalerate ferredoxin oxidoreductase subunit gamma		41712783	protein-coding		WP_011012108.1	185	PFDSM3638_RS04905
NZ_CP023154.1	913527	914579		plus	hydroxymethylglutaryl-CoA synthase		41712784	protein-coding		WP_011012109.1	350	PFDSM3638_RS04910
